6.339426;spawner1;2.006;0.094
6.363321;spawner1;2.03;0.095
6.379903;spawner1;2.047;0.096
6.399621;spawner1;2.066;0.097
6.41666;spawner1;2.083;0.098
6.433072;spawner1;2.1;0.099
6.449694;spawner1;2.116;0.1
6.466032;spawner1;2.133;0.101
6.511362;spawner1;2.178;0.102
6.533035;spawner1;2.2;0.103
6.549668;spawner1;2.216;0.104
6.565838;spawner1;2.233;0.105
6.582472;spawner1;2.249;0.106
6.599112;spawner1;2.266;0.107
6.615861;spawner1;2.283;0.108
6.655366;spawner1;2.322;0.109
6.678951;spawner1;2.346;0.11
6.699462;spawner1;2.366;0.111
6.716167;spawner1;2.383;0.112
6.747262;spawner1;2.414;0.113
6.76409;spawner1;2.431;0.114
6.780452;spawner1;2.447;0.115
6.8193;spawner1;2.486;0.116
6.84713;spawner1;2.514;0.117
6.86741;spawner1;2.534;0.118
6.894947;spawner1;2.562;0.119
6.915316;spawner1;2.582;0.12
6.932293;spawner1;2.599;0.121
6.971365;spawner1;2.638;0.122
6.999194;spawner1;2.666;0.123
7.016187;spawner1;2.683;0.124
7.032768;spawner1;2.699;0.125
7.049774;spawner1;2.716;0.126
7.066186;spawner1;2.733;0.127
7.083325;spawner1;2.75;0.128
7.100176;spawner1;2.767;0.129
7.139544;spawner1;2.806;0.13
7.163278;spawner1;2.83;0.131
7.183401;spawner1;2.85;0.132
7.200385;spawner1;2.867;0.133
7.231703;spawner1;2.898;0.134
7.249892;spawner1;2.917;0.135
7.287334;spawner1;2.954;0.136
7.316929;spawner1;2.984;0.137
7.347509;spawner1;3.014;0.138
7.36744;spawner1;3.034;0.139
7.395488;spawner1;3.062;0.14
7.415551;spawner1;3.082;0.141
7.455113;spawner1;3.122;0.142
7.482244;spawner1;3.149;0.143
7.515644;spawner1;3.182;0.144
7.533184;spawner1;3.2;0.145
7.563444;spawner1;3.23;0.146
7.583083;spawner1;3.25;0.147
7.622966;spawner1;3.29;0.148
7.647265;spawner1;3.314;0.149
7.667234;spawner1;3.334;0.15
7.69514;spawner1;3.362;0.151
7.715125;spawner1;3.382;0.152
7.732739;spawner1;3.399;0.153
7.749306;spawner1;3.416;0.154
7.787243;spawner1;3.454;0.155
7.814976;spawner1;3.482;0.156
7.832059;spawner1;3.499;0.157
7.848937;spawner1;3.516;0.158
7.867241;spawner1;3.534;0.159
7.884615;spawner1;3.551;0.16
7.901575;spawner1;3.568;0.161
7.935484;spawner1;3.602;0.162
7.963286;spawner1;3.63;0.163
7.983384;spawner1;3.65;0.164
8.000843;spawner1;3.668;0.165
8.017323;spawner1;3.684;0.166
8.047271;spawner1;3.714;0.167
8.067783;spawner1;3.734;0.168
8.102985;spawner1;3.77;0.169
8.131326;spawner1;3.798;0.17
8.148528;spawner1;3.815;0.171
8.16736;spawner1;3.834;0.172
8.184441;spawner1;3.851;0.173
8.215599;spawner1;3.882;0.174
8.232583;spawner1;3.899;0.175
8.27121;spawner1;3.938;0.176
8.299054;spawner1;3.966;0.177
8.316665;spawner1;3.983;0.178
8.334391;spawner1;4.001;0.179
8.363356;spawner1;4.03;0.18
8.383481;spawner1;4.05;0.181
8.423188;spawner1;4.09;0.182
8.447121;spawner1;4.114;0.183
8.467417;spawner1;4.134;0.184
8.484829;spawner1;4.151;0.185
8.515671;spawner1;4.182;0.186
8.533827;spawner1;4.2;0.187
8.550481;spawner1;4.217;0.188
8.587303;spawner1;4.254;0.189
8.615029;spawner1;4.282;0.19
8.632586;spawner1;4.299;0.191
8.650114;spawner1;4.317;0.192
8.667076;spawner1;4.334;0.193
8.699899;spawner1;4.367;0.194
8.739403;spawner1;4.406;0.195
8.763076;spawner1;4.43;0.196
8.783257;spawner1;4.45;0.197
8.800634;spawner1;4.467;0.198
8.831643;spawner1;4.498;0.199
8.849171;spawner1;4.516;0.2
8.866986;spawner1;4.534;0.201
8.90751;spawner1;4.574;0.202
8.931952;spawner1;4.599;0.203
8.949729;spawner1;4.616;0.204
8.979013;spawner1;4.646;0.205
8.999415;spawner1;4.666;0.206
9.017453;spawner1;4.684;0.207
9.05534;spawner1;4.722;0.208
9.084021;spawner1;4.751;0.209
9.115341;spawner1;4.782;0.21
9.132652;spawner1;4.799;0.211
9.149495;spawner1;4.816;0.212
9.16649;spawner1;4.833;0.213
9.183377;spawner1;4.85;0.214
9.223417;spawner1;4.89;0.215
9.247265;spawner1;4.914;0.216
9.264474;spawner1;4.931;0.217
9.283584;spawner1;4.95;0.218
9.30125;spawner1;4.968;0.219
9.331898;spawner1;4.999;0.22
9.371162;spawner1;5.038;0.221
9.399837;spawner1;5.067;0.222
9.417115;spawner1;5.084;0.223
9.433791;spawner1;5.1;0.224
9.463185;spawner1;5.13;0.225
9.483694;spawner1;5.15;0.226
9.519765;spawner1;5.186;0.227
9.551398;spawner1;5.218;0.228
9.583609;spawner1;5.25;0.229
9.601473;spawner1;5.268;0.23
9.631446;spawner1;5.298;0.231
9.651156;spawner1;5.318;0.232
9.695324;spawner1;5.362;0.233
9.731549;spawner1;5.398;0.234
9.750522;spawner1;5.417;0.235
9.779084;spawner1;5.446;0.236
9.79979;spawner1;5.466;0.237
9.839375;spawner1;5.506;0.238
9.868103;spawner1;5.535;0.239
9.900149;spawner1;5.567;0.24
9.944485;spawner1;5.611;0.241
9.967714;spawner1;5.634;0.242
10.00776;spawner1;5.674;0.243
10.03593;spawner1;5.703;0.244
10.0682;spawner1;5.735;0.245
10.10002;spawner1;5.767;0.246
10.13224;spawner1;5.799;0.247
10.17138;spawner1;5.838;0.248
10.20273;spawner1;5.869;0.249
10.23154;spawner1;5.898;0.25
10.25115;spawner1;5.918;0.251
10.28456;spawner1;5.951;0.252
10.32358;spawner1;5.99;0.253
10.35602;spawner1;6.023;0.254
10.38398;spawner1;6.051;0.255
10.41638;spawner1;6.083;0.256
10.44777;spawner1;6.114;0.257
10.48729;spawner1;6.154;0.258
10.51927;spawner1;6.186;0.259
10.54851;spawner1;6.215;0.26
10.56975;spawner1;6.236;0.261
10.60017;spawner1;6.267;0.262
10.63924;spawner1;6.306;0.263
10.68377;spawner1;6.35;0.264
10.71589;spawner1;6.383;0.265
10.73474;spawner1;6.401;0.266
10.76387;spawner1;6.431;0.267
10.80747;spawner1;6.474;0.268
10.83636;spawner1;6.503;0.269
10.86804;spawner1;6.535;0.27
10.9002;spawner1;6.567;0.271
10.93628;spawner1;6.603;0.272
10.97991;spawner1;6.647;0.273
11.01546;spawner1;6.682;0.274
11.04752;spawner1;6.714;0.275
11.06586;spawner1;6.733;0.276
11.0998;spawner1;6.766;0.277
11.14406;spawner1;6.811;0.278
11.18402;spawner1;6.851;0.279
11.21557;spawner1;6.882;0.28
11.23514;spawner1;6.902;0.281
11.26828;spawner1;6.935;0.282
11.30722;spawner1;6.974;0.283
11.33678;spawner1;7.003;0.284
11.36797;spawner1;7.035;0.285
11.39974;spawner1;7.066;0.286
11.41931;spawner1;7.086;0.287
11.44788;spawner1;7.115;0.288
11.49169;spawner1;7.158;0.289
11.51705;spawner1;7.184;0.29
11.54723;spawner1;7.214;0.291
11.56499;spawner1;7.232;0.292
11.58616;spawner1;7.253;0.293
11.61555;spawner1;7.282;0.294
11.65555;spawner1;7.322;0.295
11.68507;spawner1;7.352;0.296
11.7154;spawner1;7.382;0.297
11.73363;spawner1;7.4;0.298
11.76326;spawner1;7.43;0.299
11.78477;spawner1;7.451;0.3
11.82363;spawner1;7.49;0.301
11.85043;spawner1;7.517;0.302
11.88386;spawner1;7.551;0.303
11.90202;spawner1;7.569;0.304
11.93166;spawner1;7.598;0.305
11.95052;spawner1;7.617;0.306
11.99165;spawner1;7.658;0.307
12.01953;spawner1;7.686;0.308
12.04743;spawner1;7.714;0.309
12.06821;spawner1;7.735;0.31
12.08617;spawner1;7.753;0.311
12.11582;spawner1;7.782;0.312
12.15549;spawner1;7.822;0.313
12.18502;spawner1;7.852;0.314
12.20253;spawner1;7.869;0.315
12.23131;spawner1;7.898;0.316
12.25199;spawner1;7.919;0.317
12.28417;spawner1;7.951;0.318
12.32355;spawner1;7.99;0.319
12.35062;spawner1;8.017;0.32
12.38375;spawner1;8.05;0.321
12.40157;spawner1;8.068;0.322
12.43143;spawner1;8.098;0.323
12.45062;spawner1;8.117;0.324
12.49142;spawner1;8.158;0.325
12.51988;spawner1;8.187;0.326
12.55124;spawner1;8.218;0.327
12.56954;spawner1;8.236;0.328
12.59963;spawner1;8.266;0.329
12.63956;spawner1;8.306;0.33
12.66905;spawner1;8.336;0.331
12.69978;spawner1;8.366;0.332
12.71779;spawner1;8.384;0.333
12.75207;spawner1;8.419;0.334
12.79174;spawner1;8.458;0.335
12.81976;spawner1;8.486;0.336
12.85203;spawner1;8.519;0.337
12.88351;spawner1;8.55;0.338
12.90194;spawner1;8.569;0.339
12.93171;spawner1;8.598;0.34
12.97568;spawner1;8.642;0.341
13.00376;spawner1;8.67;0.342
13.03154;spawner1;8.698;0.343
13.04955;spawner1;8.716;0.344
13.07021;spawner1;8.737;0.345
13.09982;spawner1;8.766;0.346
13.13981;spawner1;8.806;0.347
13.16986;spawner1;8.837;0.348
13.19967;spawner1;8.866;0.349
13.21832;spawner1;8.885;0.35
13.25215;spawner1;8.919;0.351
13.29152;spawner1;8.958;0.352
13.31981;spawner1;8.986;0.353
13.35196;spawner1;9.019;0.354
13.38389;spawner1;9.051;0.355
13.41569;spawner1;9.082;0.356
13.45551;spawner1;9.122;0.357
13.48656;spawner1;9.153;0.358
13.51542;spawner1;9.182;0.359
13.53314;spawner1;9.2;0.36
13.56791;spawner1;9.235;0.361
13.60747;spawner1;9.274;0.362
13.63141;spawner1;9.298;0.363
13.66786;spawner1;9.335;0.364
13.68615;spawner1;9.353;0.365
13.71539;spawner1;9.382;0.366
13.73699;spawner1;9.404;0.367
13.77559;spawner1;9.442;0.368
13.80371;spawner1;9.47;0.369
13.83589;spawner1;9.503;0.37
13.86772;spawner1;9.534;0.371
13.88543;spawner1;9.552;0.372
13.91576;spawner1;9.582;0.373
13.95549;spawner1;9.622;0.374
13.98573;spawner1;9.652;0.375
14.01523;spawner1;9.682;0.376
14.03658;spawner1;9.703;0.377
14.06798;spawner1;9.735;0.378
14.11156;spawner1;9.778;0.379
14.13311;spawner1;9.8;0.38
14.16724;spawner1;9.834;0.381
14.18594;spawner1;9.853;0.382
14.21541;spawner1;9.882;0.383
14.23343;spawner1;9.9;0.384
14.27552;spawner1;9.942;0.385
14.3038;spawner1;9.97;0.386
14.33597;spawner1;10.003;0.387
14.36738;spawner1;10.034;0.388
14.38692;spawner1;10.054;0.389
14.42337;spawner1;10.09;0.39
14.4545;spawner1;10.121;0.391
14.4834;spawner1;10.15;0.392
14.50215;spawner1;10.169;0.393
14.53609;spawner1;10.203;0.394
14.57566;spawner1;10.242;0.395
14.60223;spawner1;10.269;0.396
14.63592;spawner1;10.303;0.397
14.66787;spawner1;10.335;0.398
14.68603;spawner1;10.353;0.399
14.71547;spawner1;10.382;0.4
14.75948;spawner1;10.426;0.401
14.78804;spawner1;10.455;0.402
14.81528;spawner1;10.482;0.403
14.83685;spawner1;10.504;0.404
14.86865;spawner1;10.535;0.405
14.90732;spawner1;10.574;0.406
14.93825;spawner1;10.605;0.407
14.96735;spawner1;10.634;0.408
14.98594;spawner1;10.653;0.409
15.01532;spawner1;10.682;0.41
15.03687;spawner1;10.704;0.411
15.07552;spawner1;10.742;0.412
15.09949;spawner1;10.766;0.413
15.13554;spawner1;10.802;0.414
15.15347;spawner1;10.82;0.415
15.18348;spawner1;10.85;0.416
15.20168;spawner1;10.868;0.417
15.2436;spawner1;10.91;0.418
15.2696;spawner1;10.936;0.419
15.29923;spawner1;10.966;0.42
15.3221;spawner1;10.989;0.421
15.35195;spawner1;11.019;0.422
15.39175;spawner1;11.058;0.423
15.41576;spawner1;11.082;0.424
15.45205;spawner1;11.119;0.425
15.46962;spawner1;11.136;0.426
15.49932;spawner1;11.166;0.427
15.51947;spawner1;11.186;0.428
15.55929;spawner1;11.226;0.429
15.59971;spawner1;11.266;0.43
15.61764;spawner1;11.284;0.431
15.65168;spawner1;11.318;0.432
15.68413;spawner1;11.351;0.433
15.72725;spawner1;11.394;0.434
15.75385;spawner1;11.421;0.435
15.78346;spawner1;11.45;0.436
15.80125;spawner1;11.468;0.437
15.83628;spawner1;11.503;0.438
15.87574;spawner1;11.542;0.439
15.90416;spawner1;11.571;0.44
15.93579;spawner1;11.602;0.441
15.96777;spawner1;11.634;0.442
15.98554;spawner1;11.652;0.443
16.0204;spawner1;11.687;0.444
16.0597;spawner1;11.726;0.445
16.08654;spawner1;11.753;0.446
16.11996;spawner1;11.787;0.447
16.15163;spawner1;11.818;0.448
16.16929;spawner1;11.836;0.449
16.19971;spawner1;11.866;0.45
16.24391;spawner1;11.911;0.451
16.27033;spawner1;11.937;0.452
16.30401;spawner1;11.971;0.453
16.33603;spawner1;12.003;0.454
16.36776;spawner1;12.034;0.455
16.40764;spawner1;12.074;0.456
16.43918;spawner1;12.106;0.457
16.46762;spawner1;12.134;0.458
16.48545;spawner1;12.152;0.459
16.52021;spawner1;12.187;0.46
16.56009;spawner1;12.227;0.461
16.58714;spawner1;12.254;0.462
16.62001;spawner1;12.287;0.463
16.65178;spawner1;12.318;0.464
16.6881;spawner1;12.355;0.465
16.72783;spawner1;12.394;0.466
16.75612;spawner1;12.423;0.467
16.78821;spawner1;12.455;0.468
16.81981;spawner1;12.486;0.469
16.86803;spawner1;12.535;0.47
16.91149;spawner1;12.578;0.471
16.93963;spawner1;12.606;0.472
16.97199;spawner1;12.639;0.473
17.00405;spawner1;12.671;0.474
17.03623;spawner1;12.703;0.475
17.08021;spawner1;12.747;0.476
17.11995;spawner1;12.787;0.477
17.1516;spawner1;12.818;0.478
17.16972;spawner1;12.836;0.479
17.1995;spawner1;12.866;0.48
17.24382;spawner1;12.91;0.481
17.26982;spawner1;12.936;0.482
17.30412;spawner1;12.971;0.483
17.33567;spawner1;13.002;0.484
17.3531;spawner1;13.02;0.485
17.39615;spawner1;13.063;0.486
17.4225;spawner1;13.089;0.487
17.45169;spawner1;13.118;0.488
17.46913;spawner1;13.136;0.489
17.50412;spawner1;13.171;0.49
17.54396;spawner1;13.211;0.491
17.5705;spawner1;13.237;0.492
17.60401;spawner1;13.271;0.493
17.6358;spawner1;13.302;0.494
17.65342;spawner1;13.32;0.495
17.6839;spawner1;13.351;0.496
17.72802;spawner1;13.395;0.497
17.75383;spawner1;13.42;0.498
17.78375;spawner1;13.45;0.499
17.80631;spawner1;13.473;0.5
17.83626;spawner1;13.503;0.501
17.87587;spawner1;13.543;0.502
17.90683;spawner1;13.573;0.503
17.93586;spawner1;13.603;0.504
17.95266;spawner1;13.619;0.505
17.98845;spawner1;13.655;0.506
18.02768;spawner1;13.694;0.507
18.05419;spawner1;13.721;0.508
18.08353;spawner1;13.75;0.509
18.10039;spawner1;13.767;0.51
18.13637;spawner1;13.803;0.511
18.16817;spawner1;13.835;0.512
18.21163;spawner1;13.878;0.513
18.2382;spawner1;13.905;0.514
18.26778;spawner1;13.934;0.515
18.28547;spawner1;13.952;0.516
18.32025;spawner1;13.987;0.517
18.35951;spawner1;14.026;0.518
18.39072;spawner1;14.057;0.519
18.41997;spawner1;14.087;0.52
18.45167;spawner1;14.118;0.521
18.47506;spawner1;14.142;0.522
18.51171;spawner1;14.178;0.523
18.5385;spawner1;14.205;0.524
18.57218;spawner1;14.239;0.525
18.60415;spawner1;14.271;0.526
18.6361;spawner1;14.303;0.527
18.67559;spawner1;14.342;0.528
18.70695;spawner1;14.374;0.529
18.73574;spawner1;14.402;0.53
18.7675;spawner1;14.434;0.531
18.80427;spawner1;14.471;0.532
18.84389;spawner1;14.511;0.533
18.88832;spawner1;14.555;0.534
18.91997;spawner1;14.587;0.535
18.95177;spawner1;14.618;0.536
18.98877;spawner1;14.655;0.537
19.03188;spawner1;14.699;0.538
19.05171;spawner1;14.718;0.539
19.08838;spawner1;14.755;0.54
19.11967;spawner1;14.786;0.541
19.15177;spawner1;14.818;0.542
19.19155;spawner1;14.858;0.543
19.23548;spawner1;14.902;0.544
19.25222;spawner1;14.919;0.545
19.28825;spawner1;14.955;0.546
19.32038;spawner1;14.987;0.547
19.35954;spawner1;15.026;0.548
19.40366;spawner1;15.07;0.549
19.43981;spawner1;15.106;0.55
19.47244;spawner1;15.139;0.551
19.51161;spawner1;15.178;0.552
19.55629;spawner1;15.223;0.553
19.58762;spawner1;15.254;0.554
19.61982;spawner1;15.286;0.555
19.65188;spawner1;15.319;0.556
19.69597;spawner1;15.363;0.557
19.72056;spawner1;15.387;0.558
19.75598;spawner1;15.423;0.559
19.78783;spawner1;15.454;0.56
19.82031;spawner1;15.487;0.561
19.85982;spawner1;15.526;0.562
19.8895;spawner1;15.556;0.563
19.91963;spawner1;15.586;0.564
19.95165;spawner1;15.618;0.565
19.96843;spawner1;15.635;0.566
20.0042;spawner1;15.671;0.567
20.04355;spawner1;15.71;0.568
20.08783;spawner1;15.754;0.569
20.11992;spawner1;15.787;0.57
20.15162;spawner1;15.818;0.571
20.16836;spawner1;15.835;0.572
20.21202;spawner1;15.879;0.573
20.23922;spawner1;15.906;0.574
20.27209;spawner1;15.939;0.575
20.30395;spawner1;15.971;0.576
20.33599;spawner1;16.003;0.577
20.38009;spawner1;16.047;0.578
20.40631;spawner1;16.073;0.579
20.43572;spawner1;16.102;0.58
20.45243;spawner1;16.119;0.581
20.48828;spawner1;16.155;0.582
20.52777;spawner1;16.194;0.583
20.57234;spawner1;16.239;0.584
20.6041;spawner1;16.271;0.585
20.63567;spawner1;16.302;0.586
20.66024;spawner1;16.327;0.587
20.69957;spawner1;16.366;0.588
20.73676;spawner1;16.403;0.589
20.77228;spawner1;16.439;0.59
20.80371;spawner1;16.47;0.591
20.83624;spawner1;16.503;0.592
20.87546;spawner1;16.542;0.593
20.90659;spawner1;16.573;0.594
20.93555;spawner1;16.602;0.595
20.9523;spawner1;16.619;0.596
20.98809;spawner1;16.655;0.597
21.02791;spawner1;16.695;0.598
21.07194;spawner1;16.739;0.599
21.10387;spawner1;16.771;0.6
21.12066;spawner1;16.787;0.601
21.15657;spawner1;16.823;0.602
21.1959;spawner1;16.863;0.603
21.24027;spawner1;16.907;0.604
21.27184;spawner1;16.939;0.605
21.30398;spawner1;16.971;0.606
21.34084;spawner1;17.008;0.607
21.38002;spawner1;17.047;0.608
21.40657;spawner1;17.073;0.609
21.43621;spawner1;17.103;0.61
21.45303;spawner1;17.12;0.611
21.48778;spawner1;17.154;0.612
21.52027;spawner1;17.187;0.613
21.56795;spawner1;17.235;0.614
21.6038;spawner1;17.27;0.615
21.63595;spawner1;17.303;0.616
21.67261;spawner1;17.339;0.617
21.72005;spawner1;17.387;0.618
21.75807;spawner1;17.425;0.619
21.78841;spawner1;17.455;0.62
21.81982;spawner1;17.486;0.621
21.85665;spawner1;17.523;0.622
21.90434;spawner1;17.571;0.623
21.94054;spawner1;17.607;0.624
21.97596;spawner1;17.643;0.625
22.00878;spawner1;17.675;0.626
22.06426;spawner1;17.731;0.627
22.10406;spawner1;17.771;0.628
22.14004;spawner1;17.807;0.629
22.17228;spawner1;17.839;0.63
22.21608;spawner1;17.883;0.631
22.25656;spawner1;17.923;0.632
22.28793;spawner1;17.955;0.633
22.31996;spawner1;17.987;0.634
22.35647;spawner1;18.023;0.635
22.41183;spawner1;18.078;0.636
22.4447;spawner1;18.111;0.637
22.47504;spawner1;18.142;0.638
22.50377;spawner1;18.17;0.639
22.53626;spawner1;18.203;0.64
22.58812;spawner1;18.255;0.641
22.62395;spawner1;18.291;0.642
22.65634;spawner1;18.323;0.643
22.68838;spawner1;18.355;0.644
22.7364;spawner1;18.403;0.645
22.77184;spawner1;18.439;0.646
22.80424;spawner1;18.471;0.647
22.8407;spawner1;18.507;0.648
22.884;spawner1;18.551;0.649
22.92435;spawner1;18.591;0.65
22.95647;spawner1;18.623;0.651
22.98809;spawner1;18.655;0.652
23.02465;spawner1;18.691;0.653
23.06783;spawner1;18.734;0.654
23.10413;spawner1;18.771;0.655
23.1403;spawner1;18.807;0.656
23.17267;spawner1;18.839;0.657
23.20407;spawner1;18.871;0.658
23.24807;spawner1;18.915;0.659
23.28813;spawner1;18.955;0.66
23.32453;spawner1;18.991;0.661
23.35618;spawner1;19.023;0.662
23.39992;spawner1;19.067;0.663
23.44057;spawner1;19.107;0.664
23.47202;spawner1;19.139;0.665
23.50381;spawner1;19.17;0.666
23.54085;spawner1;19.208;0.667
23.58396;spawner1;19.251;0.668
23.62475;spawner1;19.291;0.669
23.65606;spawner1;19.323;0.67
23.68806;spawner1;19.355;0.671
23.72505;spawner1;19.392;0.672
23.76791;spawner1;19.435;0.673
23.80875;spawner1;19.475;0.674
23.84032;spawner1;19.507;0.675
23.87234;spawner1;19.539;0.676
23.90454;spawner1;19.571;0.677
23.95243;spawner1;19.619;0.678
23.9922;spawner1;19.659;0.679
24.02414;spawner1;19.691;0.68
24.05679;spawner1;19.723;0.681
24.09986;spawner1;19.767;0.682
24.14061;spawner1;19.807;0.683
24.17229;spawner1;19.839;0.684
24.20896;spawner1;19.876;0.685
24.25195;spawner1;19.919;0.686
24.28828;spawner1;19.955;0.687
24.32436;spawner1;19.991;0.688
24.35647;spawner1;20.023;0.689
24.38845;spawner1;20.055;0.69
24.43202;spawner1;20.099;0.691
24.47205;spawner1;20.139;0.692
24.50407;spawner1;20.171;0.693
24.5405;spawner1;20.207;0.694
24.58422;spawner1;20.251;0.695
24.62477;spawner1;20.291;0.696
24.65596;spawner1;20.323;0.697
24.68793;spawner1;20.355;0.698
24.72457;spawner1;20.391;0.699
24.76815;spawner1;20.435;0.7
24.80831;spawner1;20.475;0.701
24.8404;spawner1;20.507;0.702
24.87211;spawner1;20.539;0.703
24.90829;spawner1;20.575;0.704
24.95206;spawner1;20.619;0.705
24.98848;spawner1;20.655;0.706
25.02502;spawner1;20.692;0.707
25.0562;spawner1;20.723;0.708
25.08885;spawner1;20.756;0.709
25.13613;spawner1;20.803;0.71
25.17651;spawner1;20.843;0.711
25.20816;spawner1;20.875;0.712
25.2403;spawner1;20.907;0.713
25.28881;spawner1;20.955;0.714
25.32414;spawner1;20.991;0.715
25.35615;spawner1;21.023;0.716
25.38788;spawner1;21.055;0.717
25.4243;spawner1;21.091;0.718
25.47255;spawner1;21.139;0.719
25.50854;spawner1;21.175;0.72
25.54027;spawner1;21.207;0.721
25.57188;spawner1;21.239;0.722
25.6089;spawner1;21.276;0.723
25.65203;spawner1;21.319;0.724
25.69289;spawner1;21.36;0.725
25.72404;spawner1;21.391;0.726
25.75609;spawner1;21.423;0.727
25.79258;spawner1;21.459;0.728
25.84033;spawner1;21.507;0.729
25.87554;spawner1;21.542;0.73
25.90828;spawner1;21.575;0.731
25.94028;spawner1;21.607;0.732
25.97235;spawner1;21.639;0.733
26.02006;spawner1;21.687;0.734
26.05642;spawner1;21.723;0.735
26.08799;spawner1;21.755;0.736
26.12444;spawner1;21.791;0.737
26.17227;spawner1;21.839;0.738
26.20901;spawner1;21.876;0.739
26.24009;spawner1;21.907;0.74
26.27212;spawner1;21.939;0.741
26.30824;spawner1;21.975;0.742
26.35241;spawner1;22.019;0.743
26.39241;spawner1;22.059;0.744
26.42415;spawner1;22.091;0.745
26.45606;spawner1;22.123;0.746
26.49753;spawner1;22.164;0.747
26.54828;spawner1;22.215;0.748
26.59673;spawner1;22.263;0.749
26.6765;spawner1;22.343;0.75
26.71638;spawner1;22.383;0.751
26.74408;spawner1;22.411;0.752
26.77625;spawner1;22.443;0.753
26.80836;spawner1;22.475;0.754
26.82791;spawner1;22.495;0.755
26.85685;spawner1;22.524;0.756
26.89206;spawner1;22.559;0.757
26.92431;spawner1;22.591;0.758
26.94554;spawner1;22.612;0.759
26.97198;spawner1;22.639;0.76
26.99268;spawner1;22.659;0.761
27.02495;spawner1;22.692;0.762
27.05632;spawner1;22.723;0.763
27.09291;spawner1;22.76;0.764
27.12458;spawner1;22.791;0.765
27.1439;spawner1;22.811;0.766
27.17722;spawner1;22.844;0.767
27.20874;spawner1;22.875;0.768
27.24033;spawner1;22.907;0.769
27.25883;spawner1;22.925;0.77
27.29293;spawner1;22.96;0.771
27.32466;spawner1;22.991;0.772
27.34435;spawner1;23.011;0.773
27.37212;spawner1;23.039;0.774
27.40859;spawner1;23.075;0.775
27.42721;spawner1;23.094;0.776
27.45656;spawner1;23.123;0.777
