1.005227;42
2.021489;59
3.021658;60
4.04447;48
5.056319;47
6.05758;46
7.072666;41
8.080643;41
9.088705;35
10.09105;31
11.10922;36
12.1093;34
13.1327;34
14.15647;35
15.16114;33
16.16125;30
17.17742;34
18.17753;30
19.19319;30
20.19801;30
21.21365;28
22.25708;28
23.28918;28
24.32972;28
25.35471;28
26.36593;32
27.39043;35
28.41778;39
29.4179;37
30.43614;36
31.45045;32
32.47811;30
33.51397;31
34.51813;28
35.53447;29
